"place_id","name","neighborhood","latitude","longitude","tags","short_description","emoji"
"place_1082","Color Factory NYC","Hudson Square",40.72577,-74.00533,"{activity,culture}","interactive art","🎨"
"place_1083","Melody’s Piano Bar","Lenox Hill",40.77103,-73.96195,"{bar}","piano wine bar","🎹"
"place_1084","Celestine","Brooklyn",40.70466,-73.98797,"{restaurant}","mediterranean terrace","🌅"
"place_1085","The Somerset House","Queens",40.74402,-73.95259,"{shop}","mid-century gallery","🪑"
"place_1086","Nan Xiang Soup Dumplings - Flushing","Queens",40.75958,-73.83241,"{restaurant}","shanghainese dumplings","🥟"
"place_1087","New World Mall","Queens",40.75934,-73.82917,"{shop}","chinese food hall","🥡"
"place_1088","La Garçonne Tribeca","Tribeca",40.72381,-74.00921,"{shop}","designer boutique","👗"
"place_1089","Cuts & Slices","Brooklyn",40.68538,-73.9203,"{restaurant}","creative pizza","🍕"
"place_1090","Head Hi","Brooklyn",40.69753,-73.97096,"{culture,book_store,cafe}","books & coffee","📚"
"place_1091","VITAL Climbing Gym - Brooklyn","Brooklyn",40.72272,-73.95478,"{health}","rooftop bouldering","🧗"
"place_1092","KJUN","Murray Hill",40.74894,-73.97631,"{restaurant}","korean-cajun fusion","🌶"
"place_1093","Wei’s - Williamsburg","Brooklyn",40.71086,-73.95403,"{restaurant}","late-night chinese","🏮"
"place_1094","Golden Unicorn","Chinatown",40.7137,-73.99719,"{bar,restaurant}","dim sum hall","🥟"
"place_1095","Elsa","Cobble Hill Historic District",40.69027,-73.99536,"{bar}","art deco bar","🍸"
"place_1096","La Colombe Coffee Workshop","SoHo",40.72399,-73.99645,"{cafe}","coffee roastery","☕"
"place_1097","King Tai","Brooklyn",40.67621,-73.94946,"{bar}","tiki bar","🌺"
"place_1098","Phony Daughter","Brooklyn",40.67105,-73.94237,"{cafe,bar}","coffee & wine bar","🍷"
"place_1099","Yellow Rose","East Village",40.73252,-73.98798,"{restaurant}","tex-mex & margs","🌮"
"place_1100","Patisserie Vanessa","Carnegie Hill",40.78157,-73.95425,"{cafe,bakery,restaurant}","french patisserie","🥐"
"place_1101","BonBon - A Swedish Candy Co.","Lower East Side",40.71979,-73.98982,"{shop}","gourmet candy","🍬"
"place_1102","King's Street Coffee","Chelsea District",40.74782,-73.99061,"{cafe}","korean cafe","🌿"
"place_1103","Rigor Hill Market","Tribeca",40.71923,-74.006,"{cafe,bakery}","farmers market cafe","🥖"
"place_1104","Cafe Joah","Alphabet City",40.72982,-73.98062,"{cafe,restaurant}","matcha speakeasy","🍵"
"place_1105","Tasty Hand - Pulled Noodles","Chinatown",40.71424,-73.99789,"{restaurant}","hand-pulled noodles","🥢"
"place_1106","SOBOKU","Brooklyn",40.68256,-73.99354,"{restaurant}","katsu & croquettes","🍱"
"place_1107","Anixi","Chelsea District",40.74625,-73.99744,"{bar,restaurant}","vegan mediterranean","🌿"
"place_1108","Primo's","Tribeca",40.71558,-74.0089,"{bar}","art deco speakeasy","🍸"
"place_1109","Cafe W & Bakery / Dessert","Queens",40.76511,-73.81059,"{bakery}","japanese-french bakery","🥐"
"place_1110","Mamoun's Falafel","Greenwich Village",40.73022,-74.00043,"{restaurant}","falafel & shawarma","🥙"
"place_1111","Keens Steakhouse","Midtown South",40.75079,-73.98646,"{restaurant}","historic steakhouse","🥩"
"place_1112","Locanda Verde Tribeca","Tribeca",40.71984,-74.00993,"{restaurant}","italian all-day","🍝"
"place_1113","Yunnan Rice Noodle House","Chinatown",40.71522,-73.99766,"{restaurant}","chinese skewers","🍖"
"place_1114","Enoteca Maria / Nonnas of the World","Staten Island",40.64206,-74.07733,"{restaurant}","grandma's trattoria","👵"
"place_1115","SEED Brklyn","Brooklyn",40.68165,-73.95342,"{shop}","coffee & fashion","🌿"
"place_1116","Paulie Gee's","Greenpoint",40.72962,-73.95855,"{restaurant}","wood-fired pizza","🍕"
"place_1117","The Woods","Brooklyn",40.71286,-73.96635,"{bar,night_club}","dance bar","💃"
"place_1118","Monsieur Vo","East Village",40.72742,-73.98827,"{restaurant}","viet fusion","🥢"
"place_1119","Palmetto","Bushwick",40.70169,-73.92318,"{bar}","celery cocktails","🍸"
"place_1120","& Son Steakeasy","Greenwich Village",40.73385,-73.99873,"{restaurant}","steakhouse speakeasy","🎷"
"place_1121","Devoción","Brooklyn",40.70168,-73.98654,"{cafe}","upscale coffee","☕"
"place_1122","forecast","Greenpoint",40.72648,-73.95789,"{shop}","lifestyle boutique","🛍"
"place_1123","So & So's Neighborhood Piano Bar","Hell's Kitchen",40.76357,-73.98549,"{bar}","piano speakeasy","🎹"
"place_1124","Angelina Paris Bryant Park","Midtown South",40.75317,-73.98501,"{restaurant}","french tearoom","🫖"
"place_1125","Anita La Mamma del Gelato","Yorkville",40.77483,-73.95421,"{shop}","gelato parlor","🍦"
"place_1126","Maison Kintaro","Chelsea District",40.74743,-74.00123,"{restaurant}","homestyle japanese","🍱"
"place_1127","Ven. Space","Brooklyn",40.68083,-73.99648,"{shop}","menswear boutique","👔"
"place_1128","Claude Bakery (NYC)","West Village",40.73265,-74.00183,"{bakery,cafe}","french bakery","🥖"
"place_1129","Hellbender","Ridgewood",40.70301,-73.90135,"{bar,restaurant}","mexican cocktails","🌵"
"place_1130","Brooklyn Farmacy & Soda Fountain","Brooklyn",40.68401,-73.99931,"{cafe,bar}","retro soda shop","🥤"
"place_1131","Mēdüzā Mediterrania New York","Meatpacking District",40.73975,-74.00553,"{restaurant}","mediterranean mezze","🫔"
"place_1132","NY Dosas","Greenwich Village",40.73056,-73.99884,"{restaurant}","dosa cart","🥘"
"place_1133","Zabar's","Upper West Side",40.78476,-73.97965,"{cafe}","gourmet deli","🥯"
"place_1134","Sushi Counter","West Village",40.73339,-74.00562,"{restaurant}","fresh hand rolls","🍱"
"place_1135","Diner","Brooklyn",40.71073,-73.96561,"{bar,restaurant}","railcar diner","🚂"
"place_1136","Saint Julivert","Cobble Hill Historic District",40.68788,-73.99571,"{restaurant}","spanish-japanese seafood","🐟"
"place_1137","Tenement Museum","Lower East Side",40.71882,-73.99009,"{culture}","tenement museum","🏢"
"place_1138","Bobo","West Village",40.73446,-74.00263,"{restaurant,bar}","french bistro","🥖"
"place_1139","KINTO STORE New York","Little Italy",40.72263,-73.99432,"{shop}","japanese kitchenware","🍶"
"place_1140","Taste Good","Queens",40.74161,-73.88218,"{restaurant}","malaysian laksa","🥘"
"place_1141","Café Sabarsky","Upper East Side",40.78124,-73.96026,"{restaurant}","viennese cafe","☕"
"place_1142","Rocka Rolla","Brooklyn",40.71389,-73.95278,"{bar}","retro dive bar","🎸"
"place_1143","The Odeon","Tribeca",40.71698,-74.00783,"{restaurant}","french bistro","🥖"
"place_1144","La Esquina Brasserie","Little Italy",40.7214,-73.99759,"{cafe,bar,restaurant}","mexican speakeasy","🌵"
"place_1145","Mamo","SoHo",40.72191,-74.00392,"{restaurant}","truffle italian","🍝"
"place_1146","Amant","Brooklyn",40.71231,-73.93707,"{destination}","art gallery & garden","🎨"
"place_1147","Mr. Fong's","Two Bridges",40.71243,-73.99425,"{bar}","chinese cocktails","🍸"
"place_1148","The Webster Soho","SoHo",40.72137,-74.00268,"{shop}","designer resale","👗"
"place_1149","Breads Bakery","Union Square",40.73687,-73.99164,"{bakery,cafe}","artisanal bakery","🥖"
"place_1150","Pasta Sole","East Village",40.72976,-73.98355,"{restaurant}","italian pasta","🍝"
"place_1151","Friends NYC","Brooklyn",40.70586,-73.93334,"{shop}","thrift & trinkets","🎁"
"place_1152","Pêche","Chinatown",40.7167,-73.99073,"{shop}","curated boutique","👚"
"place_1153","Humble House","Boerum Hill",40.68688,-73.98531,"{shop}","vintage home goods","🏠"
"place_1154","Naks","East Village",40.73031,-73.98363,"{restaurant}","modern filipino","🇵"
"place_1155","Adore",,40.72683,-73.98758,"{bar}","wine & izakaya","🍶"
"place_1156","Loosie's Nightclub","Lower East Side",40.71896,-73.99441,"{night_club}","disco club","💃"
"place_1157","Ainslie","Brooklyn",40.71243,-73.95204,"{bar,restaurant}","beer garden brunch","🍻"
"place_1158","Best Pizza","Brooklyn",40.71562,-73.95348,"{restaurant}","wood-fired pizza","🍕"
"place_1159","The Garret","West Village",40.73237,-74.00378,"{bar}","hidden cocktails","🍸"
"place_1160","Mothership Thrift","Two Bridges",40.71288,-73.98933,"{shop}","vintage designer","👗"
"place_1161","Bryant Park Winter Village","Midtown South",40.7535,-73.98359,"{nature}","holiday market","🎄"
"place_1162","MEILI 沉香",,40.7209,-73.95557,"{restaurant}","sichuan & cocktails","🌶"
"place_1163","Bakery 1988","Sunset Park",40.63697,-74.00834,"{bakery}","neighborhood bakery","🥖"
"place_1164","P&T Knitwear Bookstore, Coffee, & Podcast Studio","Lower East Side",40.72193,-73.98816,"{book_store,cafe}","books & coffee","📚"
"place_1165","Cafe Select","SoHo",40.72178,-73.9978,"{cafe,bar,restaurant}","swiss cafe & bar","🧀"
"place_1166","The Uncommons","Greenwich Village",40.72941,-73.99871,"{cafe,bar}","board game cafe","🎲"
"place_1167","Hudson Wilder","Brooklyn",40.70375,-73.98783,"{culture,cafe}","pourover coffee","☕"
"place_1168","YUBU","East Village",40.72704,-73.98615,"{restaurant}","korean rice pockets","🍙"
"place_1169","Sanyuu West","Chelsea District",40.7415,-73.99937,"{restaurant}","omakase sushi","🍱"
"place_1170","18 East","Little Italy",40.72008,-73.99498,"{shop}","extended size menswear","👔"
"place_1171","Prince Tea House Ktown | Dessert Spot at Fifth Ave","Koreatown",40.74748,-73.9855,"{restaurant}","late-night desserts","🍰"
"place_1172","Music For A While","Chelsea District",40.75041,-74.00342,"{bar}","vinyl nightclub","💿"
"place_1173","Ernesto's","Two Bridges",40.71427,-73.98544,"{restaurant}","basque pintxos","🍷"
"place_1174","Penny","East Village",40.73086,-73.98968,"{restaurant}","raw bar & wine","🦪"
"place_1175","Blue in Green","SoHo",40.72066,-74.00278,"{shop}","japanese denim","👖"
"place_1176","Rude Mouth",,40.7143,-73.95599,"{bar}","natural wine bar","🍷"
"place_1177","Westsider Rare & Used Books Inc.","Upper West Side",40.78474,-73.97902,"{book_store,shop}","books & vinyl","📚"
"place_1178","Formosa","Bushwick",40.69924,-73.93157,"{restaurant}","taiwanese comfort","🥟"
"place_1179","Laziza",,40.68243,-73.9291,"{restaurant}","middle eastern disco","🪩"
"place_1180","Ole & Steen","Chelsea",40.73805,-73.99022,"{bakery,cafe,restaurant}","danish bakery","🥖"
"place_1181","Artbean Coffee Roasters","Chinatown",40.71471,-73.99814,"{culture,cafe}","specialty lattes","☕"
"place_1182","Emmett's on Grove","West Village",40.73292,-74.00451,"{restaurant}","chicago pizza","🍕"
"place_1183","King Dumplings","Chinatown",40.71596,-73.99171,"{restaurant}","homemade dumplings","🥟"
"place_1184","ROKC","Hamilton Heights",40.82356,-73.95217,"{bar,restaurant}","ramen & oysters","🍜"
"place_1185","Leon’s Bagels","Little Italy",40.72088,-73.99683,"{bakery}","bagel cafe","🥯"
"place_1186","Ciao, Gloria","Brooklyn",40.68056,-73.96809,"{cafe,bakery,restaurant}","cozy cafe","☕"
"place_1187","Forma Pasta Factory","Fort Greene",40.686,-73.97313,"{restaurant}","fresh pasta","🍝"
"place_1188","Coppelia","Chelsea District",40.73889,-74,"{restaurant,bar}","24/7 latin diner","🌮"
"place_1189","USM Modular Furniture","SoHo",40.72113,-74.00233,"{shop}","modular furniture","🪑"
"place_1190","La Pecora Bianca SoHo","Little Italy",40.72346,-73.99631,"{restaurant}","italian brunch","🍝"
"place_1191","Café Forgot","Chinatown",40.71568,-73.99074,"{shop}","designer boutique","👗"
"place_1192","Achilles Heel","Greenpoint",40.73318,-73.95962,"{bar,restaurant}","corner tavern","🍸"
"place_1193","Planta Queen","NoMad",40.74447,-73.98829,"{restaurant}","vegan sushi","🍱"
"place_1194","Quique Crudo","West Village",40.72915,-74.00374,"{restaurant}","mexican fusion","🌮"
"place_1195","Saraghina Caffè","Fort Greene",40.6897,-73.97179,"{restaurant}","italian dining","🍝"
"place_1196","Upland","Flatiron District",40.74193,-73.98464,"{restaurant,bar}","modern brasserie","🍽"
"place_1197","1 Hotel Brooklyn Bridge","Brooklyn",40.70236,-73.99549,"{lodging}","rooftop hotel","🏨"
"place_1198","Lucia Pizza Of UES",,40.7802,-73.95278,"{restaurant}","pizza slices","🍕"
"place_1199","NOFLEX NYC","Midtown South",40.74625,-73.98661,"{night_club,bar,restaurant}","soju lounge","🍶"
"place_1200","Mitr Thai Restaurant","Midtown",40.75688,-73.98041,"{restaurant}","regional thai","🌶"
"place_1201","Rudy's Bar & Grill","Hell's Kitchen",40.76003,-73.9918,"{bar,restaurant}","dive bar & dogs","🌭"
"place_1202","Market Hotel","Brooklyn",40.69695,-73.93459,"{night_club}","punk venue","🎸"
"place_1203","Maison Pickle","Upper West Side",40.78702,-73.97799,"{restaurant}","french dip & martinis","🍸"
"place_1204","designers collab coffee.","Brooklyn",40.71763,-73.96072,"{bakery,cafe,bar}","design cafe","🎨"
"place_1205","Catch NYC","Meatpacking District",40.74032,-74.00625,"{restaurant}","rooftop sushi","🍱"
"place_1206","Dimes","Chinatown",40.71497,-73.99157,"{cafe,restaurant}","cali brunch","🥑"
"place_1207","Blue Ribbon Sushi","SoHo",40.72609,-74.00241,"{restaurant}","sushi & karaage","🍣"
"place_1208","Phayul","Queens",40.7472,-73.8912,"{restaurant}","tibetan dumplings","🥟"
"place_1209","Sushi by M-East 5th st","East Village",40.7266,-73.98881,"{restaurant}","omakase sushi","🍣"
"place_1210","Loveless Coffees","Bushwick",40.70061,-73.93012,"{cafe}","coffee roastery","☕"
"place_1211","McSorley’s Old Ale House","East Village",40.72881,-73.98968,"{bar}","irish ale house","🍺"
"place_1212","Corner Bistro","West Village",40.73805,-74.00374,"{bar,restaurant}","dive burger bar","🍺"
"place_1213","Dear Irving on Hudson Rooftop Bar","Garment District",40.75616,-73.99172,"{bar,restaurant}","rooftop cocktail bar","🌃"
"place_1214","Joseph Leonard","West Village",40.73357,-74.00171,"{restaurant}","american diner","🍳"
"place_1215","Oh Boy Brooklyn","Brooklyn",40.71396,-73.95622,"{restaurant}","burgers & wine","🍷"
"place_1216","Sweetleaf Coffee Roasters","Greenpoint",40.73452,-73.95538,"{bakery,cafe}","coffee & pastries","☕"
"place_1217","Taiyaki NYC Japanese Ice Cream","Little Italy",40.71791,-73.99887,"{bakery,restaurant}","japanese soft serve","🍦"
"place_1218","Jing Fong","Little Italy",40.71889,-73.99908,"{restaurant}","dim sum carts","🥟"
"place_1219","The Onion Tree Pizza Co.","East Village",40.73048,-73.98296,"{restaurant}","indian-italian pizza","🍕"
"place_1220","Mabu Cafe NYC 麻布冰室","Chinatown",40.7147,-73.99803,"{restaurant}","hk cafe","🧋"
"place_1221","Funny Face Bakery","NoHo",40.72534,-73.99497,"{bakery,restaurant}","cookie bakery","🍪"
"place_1222","Omakase by korami","Hell's Kitchen",40.76354,-73.98928,"{restaurant}","affordable omakase","🍣"
"place_1223","Ariston Flowers","Greenwich Village",40.73582,-73.99418,"{shop}","flowers & coffee","🌸"
"place_1224","Rucola","Boerum Hill Historic District",40.68561,-73.98589,"{restaurant}","italian diner","🍳"
"place_1225","Upside Pizza","Little Italy",40.72212,-73.99639,"{restaurant}","late-night pizza","🍕"
"place_1226","Mariscos El Submarino","Greenpoint",40.73326,-73.95797,"{restaurant}","coastal mexican","🌊"
"place_1227","Hutong New York","Midtown East",40.76174,-73.96754,"{restaurant}","peking duck","🦆"
"place_1228","Le Fournil","East Village",40.72793,-73.98846,"{bakery}","french bakery","🥖"
"place_1229","Claro","Brooklyn",40.67742,-73.98623,"{restaurant}","oaxacan kitchen","🌮"
"place_1230","Slate NY","Flatiron District",40.74122,-73.99319,"{bar,night_club,restaurant}","arcade bar","🎮"
"place_1231","Santa Fe BK","Brooklyn",40.71793,-73.95675,"{restaurant}","new mexican","🌶"
"place_1232","Tonii's Fresh Rice Noodle","Chinatown",40.71561,-73.99896,"{restaurant}","chinese rice rolls","🥢"
"place_1233","The Rose Main Reading Room","Midtown South",40.75314,-73.98223,"{culture}","marble library","📚"
"place_1234","Piccola Cucina Osteria Siciliana","SoHo",40.72503,-74.00328,"{restaurant}","homestyle italian","🍝"
"place_1235","DUMBO House","Brooklyn",40.70362,-73.99165,"{destination}","rooftop buffet","🌆"
"place_1236","Osteria 57","Greenwich Village",40.73457,-73.99793,"{restaurant}","italian seafood","🍝"
"place_1237","Maxi's Noodle","Queens",40.76047,-73.83224,"{restaurant}","hong kong noodles","🥡"
"place_1238","Rice Thief","Queens",40.7521,-73.9344,"{restaurant}","korean seafood","🦀"
"place_1239","Petite Disco",,40.74403,-73.99484,"{night_club}","disco club","💃"
"place_1240","JUQI","Queens",40.76028,-73.83371,"{restaurant}","beijing duck","🦆"
"place_1241","Botani Cafe","Brooklyn",40.69069,-73.93645,"{cafe}","plant cafe & tea","🌿"
"place_1242","Cactus Wren",,40.72019,-73.98844,"{restaurant}","seafood & pizza","🦐"
"place_1243","Au Za'atar - East Village","Alphabet City",40.7289,-73.98117,"{restaurant}","lebanese wine bar","🍷"
"place_1244","Le Relais de Venise L'Entrecôte","Midtown East",40.75886,-73.96961,"{restaurant}","steak & frites","🥩"
"place_1245","Bird & Branch Coffee Roasters","Hell's Kitchen",40.7603,-73.99078,"{cafe}","specialty coffee","☕"
"place_1246","Queens Night Market","Queens",40.74806,-73.85051,"{destination}","night market","🏮"
"place_1247","Skirt Steak","Chelsea District",40.74688,-73.99022,"{restaurant}","steak & fries","🥩"
"place_1248","Pier 17","Financial District",40.70557,-74.00146,"{restaurant}","outdoor concerts","🎸"
"place_1249","Le Botaniste","SoHo",40.72049,-74.00023,"{bar,restaurant}","plant-based bistro","🌱"
"place_1250","Gentle Monster New York","SoHo",40.72343,-74.00161,"{health,shop}","designer eyewear","👓"
"place_1251","The Ludlow Hotel","Lower East Side",40.72186,-73.98721,"{lodging}","french hotel","🏨"
"place_1252","Pop Up Grocer","Greenwich Village",40.72966,-74.00191,"{cafe,restaurant}","artisanal grocery","🛒"
"place_1253","BBF","Lower East Side",40.72195,-73.98762,"{restaurant}","sushi & cocktails","🍣"
"place_1254","Ground Central Coffee Company","Tudor City",40.75003,-73.97181,"{cafe}","rock n roll cafe","🎸"
"place_1255","Bethesda Terrace","Manhattan",40.77395,-73.97097,"{destination}","central park terrace","🏰"
"place_1256","Court Street Grocers","Brooklyn",40.67621,-73.99867,"{restaurant}","gourmet deli","🥪"
"place_1257","KGB Bar","East Village",40.72651,-73.98989,"{bar}","soviet poetry bar","📚"
"place_1258","SILO","Brooklyn",40.71051,-73.92287,"{night_club,bar}","dance club","💃"
"place_1259","Clandestino","Chinatown",40.71475,-73.99078,"{bar}","canal st dive","🍺"
"place_1260","Tasty Dumpling","Chinatown",40.71493,-73.99954,"{restaurant}","fast dumplings","🥟"
"place_1261","Aunt Jake's","Yorkville",40.77457,-73.95448,"{restaurant}","pasta classes","🍝"
"place_1262","Sobaya","East Village",40.72961,-73.98794,"{restaurant}","japanese noodles","🍜"
"place_1263","Pioneer Works","Brooklyn",40.67925,-74.01215,"{destination}","art gallery & events","🎨"
"place_1264","Nana’s Green Tea","Koreatown",40.74793,-73.98795,"{restaurant}","japanese desserts","🍵"
"place_1265","Baar Baar","East Village",40.72443,-73.99154,"{restaurant}","modern indian","🍛"
"place_1266","McCarren Park","Greenpoint",40.72104,-73.95135,"{nature}","public park","🌳"
"place_1267","Fort Greene Park","Fort Greene",40.69143,-73.97525,"{nature}","historic park","🌳"
"place_1268","Cloudy Donut Co.","Brooklyn Heights",40.69324,-73.99879,"{bakery}","vegan donuts","🍩"
"place_1269","Shoo Shoo Nolita","Little Italy",40.72005,-73.99625,"{restaurant}","mediterranean mezze","🫔"
"place_1270","Dia Chelsea","Chelsea District",40.74782,-74.0063,"{culture}","contemporary gallery","🎨"
"place_1271","King","Hudson Square",40.72757,-74.00346,"{restaurant}","cozy italian spot","🍝"
"place_1272","The Blue Light Speak Cheesy","Greenpoint",40.73365,-73.95514,"{cafe,restaurant}","brunch cafe","☕"
"place_1273","Yingtao","Hell's Kitchen",40.76572,-73.98772,"{restaurant}","chinese tasting menu","🥢"
"place_1274","Pete's Candy Store","Brooklyn",40.7181,-73.95019,"{bar}","indie music bar","🎸"
"place_1275","SEA","Chelsea District",40.74844,-73.99178,"{restaurant}","southeast asian fusion","🍜"
"place_1276","Di Fara Pizza","Brooklyn",40.62503,-73.96152,"{restaurant}","thin-crust pizza","🍕"
"place_1277","Sushi Noz","Upper East Side",40.77388,-73.95813,"{restaurant}","intimate omakase","🍣"
"place_1278","Lucky Rabbit Noodles","Brooklyn",40.70376,-73.98815,"{restaurant}","pan-asian bites","🥟"
"place_1279","Yawning Cobra","NoHo",40.72692,-73.99194,"{bar}","chicken speakeasy","🥃"
"place_1280","Veniero's Pasticceria & Caffe","East Village",40.72942,-73.98453,"{bakery,cafe}","italian pastries","🥮"
"place_1281","Nine Orchard","Chinatown",40.71469,-73.99208,"{lodging}","hotel lounge","🏨"
"place_1282","Spongies Cafe","Little Italy",40.71798,-73.99882,"{bakery}","viet cafe & cake","🧁"
"place_1283","Pies 'n' Thighs","Brooklyn",40.71118,-73.96138,"{restaurant}","southern comfort","🍗"
"place_1284","Altro Paradiso","Hudson Square",40.72543,-74.00469,"{restaurant,bar}","italian alfresco","🍝"
"place_1285","Harbs SoHo","SoHo",40.72641,-74.00003,"{cafe,bakery,restaurant}","japanese cafe & cakes","🍰"
"place_1286","Abuqir","Queens",40.76848,-73.91109,"{restaurant}","egyptian seafood","🐟"
"place_1287","Tiny's & The Bar Upstairs","Tribeca",40.71674,-74.00803,"{bar,restaurant}","townhouse oyster bar","🦪"
"place_1288","Uva","Upper East Side",40.77218,-73.95561,"{bar,restaurant}","italian wine bar","🍷"
"place_1289","Sushi Yasaka","Upper West Side",40.77966,-73.98341,"{restaurant}","sushi bar","🍣"
"place_1290","THE WELL New York","Union Square",40.73654,-73.99294,"{selfcare,health}","luxury spa","💆"
"place_1291","Golden Steamer","Little Italy",40.71877,-73.99682,"{bakery}","chinese buns","🥟"
"place_1292","Buddakan","Chelsea District",40.74233,-74.00497,"{restaurant,night_club,bar}","luxe asian fusion","✨"
"place_1293","Hen House Nyc","East Village",40.72702,-73.98544,"{restaurant}","lebanese shawarma","🥙"
"place_1294","LALIKO",,40.72945,-74.00494,"{restaurant}","georgian feast","🥟"
"place_1295","Casa Enrique","Queens",40.74341,-73.95438,"{bar,restaurant}","upscale mexican","🌮"
"place_1296","Virginia's","Alphabet City",40.72264,-73.98321,"{restaurant}","american bistro","🍽"
"place_1297","Pebble Beach","Brooklyn",40.70435,-73.99057,"{nature}","riverside views","🌉"
"place_1298","Madison Square Garden","Chelsea District",40.7505,-73.99344,"{activity}","sports arena","🏟"
"place_1299","The Long Island Bar","Cobble Hill Historic District",40.69063,-73.99641,"{bar,restaurant}","retro dive bar","🍸"
"place_1300","Sereneco","Greenpoint",40.73002,-73.95779,"{bar,cafe,restaurant}","modern american cafe","🍳"
"place_1301","Prince Tea House","Little Italy",40.71902,-73.99491,"{shop}","french tea house","🫖"
"place_1302","Little Dipper","Chelsea District",40.74821,-73.99122,"{bar}","celestial cocktails","✨"
"place_1303","Jungle Bird","Chelsea District",40.7426,-74.00018,"{bar}","tropical cocktails","🌺"
"place_1304","Nenes Deli Taqueria","Bushwick",40.70016,-73.92778,"{restaurant}","mexican deli","🌮"
"place_1305","Hometown Bar-B-Que","Brooklyn",40.67492,-74.01616,"{bar,restaurant}","bbq & beer","🍖"
"place_1306","Canal Street Market","SoHo",40.71888,-74.00087,"{cafe}","food & retail market","🏪"
"place_1307","Pomp and Circumstance","Brooklyn",40.71426,-73.94964,"{bar,restaurant}","mediterranean mezze","🫔"
"place_1308","Chicha San Chen","Chinatown",40.71573,-73.99824,"{destination}","bubble tea cafe","🧋"
"place_1309","Eleven Madison Park","Flatiron District",40.74165,-73.98724,"{restaurant}","fine dining","✨"
"place_1310","Night of Joy","Brooklyn",40.71702,-73.94998,"{night_club,bar,nature}","garden lounge","🌺"
"place_1311","Defonte's Sandwich Shop","Brooklyn",40.67896,-74.00532,"{restaurant}","italian heroes","🥖"
"place_1312","The Little One","Chinatown",40.7141,-73.991,"{shop}","japanese desserts","🍧"
"place_1313","Dayglow","Bushwick",40.70354,-73.93097,"{cafe}","coffee & beans","☕"
"place_1314","We Got Company","Brooklyn",40.71423,-73.95391,"{bar}","hidden speakeasy","🥃"
"place_1315","Butler","Brooklyn",40.7118,-73.96465,"{cafe,bakery,restaurant}","matcha & pastries","🍵"
"place_1316","Esse Taco","Brooklyn",40.7166,-73.95889,"{bar,restaurant}","mexican tacos","🌮"
"place_1317","Skinny Dennis","Brooklyn",40.71591,-73.96212,"{bar}","honky-tonk bar","🤠"
"place_1318","Casey Rubber Stamps","East Village",40.72979,-73.98518,"{shop}","rubber stamps","🖋"
"place_1319","Baekjeong NYC","Koreatown",40.74827,-73.98787,"{restaurant}","korean bbq","🥩"
"place_1320","Smør Bakery","East Village",40.72948,-73.98171,"{bakery,cafe,restaurant}","sandwich bakery","🥖"
"place_1321","Electric Burrito","East Village",40.72787,-73.98547,"{restaurant}","cali-mexican burritos","🌯"
"place_1322","SARAVANAA BHAVAN","Kips Bay",40.74142,-73.98308,"{restaurant}","south indian veg","🥘"
"place_1323","A-Pou's Taste","Brooklyn",40.71323,-73.93615,"{restaurant}","taiwanese comfort","🥢"
"place_1324","Accidental Bar","Alphabet City",40.72374,-73.97883,"{bar,restaurant}","sake bar","🍶"
"place_1325","Velvette Brew","Park Slope",40.67384,-73.9822,"{cafe}","laptop cafe","💻"
"place_1326","Sweet Chick","Brooklyn",40.67762,-73.97253,"{restaurant}","chicken & waffles","🍗"
"place_1327","Indian Accent","Midtown",40.76429,-73.97884,"{restaurant}","fine dining indian","✨"
"place_1328","The Vintage Twin","Lower East Side",40.71748,-73.99083,"{shop}","vintage denim shop","👖"
"place_1329","Red Coffee Stand",,40.70254,-73.98708,"{cafe}","soups & coffee","🥣"
"place_1330","Tadaima","Greenwood Heights",40.65692,-74.00683,"{bakery,cafe}","pastries & lattes","🥐"
"place_1331","Nenes Taqueria","Park Slope",40.67853,-73.98203,"{restaurant}","birria tacos","🌮"
"place_1332","HORTUS NYC","Midtown South",40.74541,-73.98638,"{restaurant}","asian tasting menu","✨"
"place_1333","Il Buco Alimentari & Vineria","NoHo",40.72645,-73.99255,"{bar,bakery,restaurant}","all-day italian","🍷"
"place_1334","Winnie’s Bar",,40.71383,-73.99534,"{night_club,bar}","karaoke dive","🎤"
"place_1335","Pineapple Club","Alphabet City",40.72534,-73.98321,"{bar,restaurant}","tropical drinks","🌺"
"place_1336","Brass Monkey","Meatpacking District",40.74076,-74.00848,"{bar}","irish pub & rooftop","🍺"
"place_1337","El Pingüino","Greenpoint",40.7298,-73.95978,"{bar,restaurant}","basque tapas & drinks","🦪"
"place_1338","Tsuru Ton Tan - Union Square","Union Square",40.73687,-73.99127,"{restaurant}","udon & sushi","🍜"
"place_1339","Francie","Brooklyn",40.71019,-73.96402,"{restaurant}","modern brasserie","🍽"
"place_1340","Yummy Stick","Chelsea District",40.7416,-74.00061,"{restaurant}","japanese & korean takeout","🍱"
"place_1341","Katsu-Hama","Midtown East",40.7564,-73.97764,"{restaurant}","katsu house","🍖"
"place_1342","Bartley Dunnes","Theater District",40.76328,-73.981,"{bar,restaurant}","retro speakeasy","🍸"
"place_1343","Jadis","Lower East Side",40.72098,-73.99108,"{bar,restaurant}","french wine bar","🍷"
"place_1344","Sora","Lower East Side",40.71761,-73.99074,"{shop}","sustainable boutique","👗"
"place_1345","Tong","Bushwick",40.70798,-73.92048,"{restaurant}","modern thai tapas","🌶"
